modulo_id,titulo,ordem,duracao_minutos,tipo
187,Aula 3: Accusantium reiciendis distinctio dolor,3,20,quiz
187,Aula 4: Repellat molestias sint,4,17,quiz
187,Aula 5: Occaecati tenetur dolor maiores,5,28,quiz
187,Aula 6: Nisi magni aut,6,11,video
187,Aula 7: Iure cumque fuga omnis quibusdam,7,45,quiz
187,Aula 8: Cumque quibusdam doloribus praesentium in,8,7,quiz
187,Aula 9: Modi nam velit laborum unde rerum,9,6,video
187,Aula 10: Fugiat quisquam ut,10,41,quiz
187,Aula 11: Nisi doloremque ducimus magni provident itaque,11,32,video
188,Aula 1: Illo ducimus ipsa commodi illo,1,24,texto
188,Aula 2: Ut esse ipsum,2,14,video
188,Aula 3: Inventore ullam harum suscipit atque,3,7,quiz
188,Aula 4: Minima saepe totam maiores optio illum,4,16,quiz
188,Aula 5: Ad autem iure,5,18,quiz
188,Aula 6: Blanditiis suscipit placeat,6,21,video
188,Aula 7: Fugit molestiae est odio voluptatum,7,42,quiz
188,Aula 8: Necessitatibus possimus nulla,8,5,texto
188,Aula 9: Inventore saepe culpa cupiditate magni,9,10,quiz
188,Aula 10: Consequatur nulla exercitationem illo,10,6,quiz
188,Aula 11: Totam doloribus quisquam error sed,11,22,video
188,Aula 12: Soluta eum in,12,26,texto
188,Aula 13: Sunt pariatur autem,13,36,texto
188,Aula 14: Quaerat accusantium commodi quibusdam aut reiciendis sapiente,14,40,quiz
188,Aula 15: Rem libero porro aliquam,15,7,texto
189,Aula 1: Ullam in commodi repudiandae accusantium,1,8,video
189,Aula 2: Quas cumque tenetur ex hic excepturi,2,5,texto
189,Aula 3: Nobis quam quisquam,3,10,texto
189,Aula 4: Nesciunt est modi sint animi,4,33,texto
189,Aula 5: Ullam asperiores occaecati veritatis atque,5,20,texto
189,Aula 6: Autem quaerat iusto facere,6,45,texto
189,Aula 7: Unde exercitationem minus,7,39,texto
189,Aula 8: Et magnam sit tenetur quis,8,37,texto
190,Aula 1: Facilis ullam repellendus est amet,1,12,video
190,Aula 2: Porro fugit nesciunt quaerat,2,41,video
190,Aula 3: Dolore harum dicta autem exercitationem,3,35,video
190,Aula 4: Et minus maxime quisquam,4,42,quiz
190,Aula 5: Veritatis incidunt asperiores quaerat voluptas saepe,5,25,video
190,Aula 6: Adipisci nostrum repellat quibusdam,6,16,video
190,Aula 7: Consequatur porro asperiores libero,7,39,quiz
190,Aula 8: Consequatur asperiores dolores quasi voluptatem,8,43,quiz
190,Aula 9: Itaque eius ipsa,9,21,quiz
190,Aula 10: Animi quas inventore labore,10,12,texto
191,Aula 1: Blanditiis ex quibusdam molestiae,1,39,texto
191,Aula 2: Ut expedita quo culpa,2,8,video
191,Aula 3: Praesentium amet corporis modi voluptates maiores,3,23,video
191,Aula 4: Fugit sit necessitatibus consequatur,4,12,video
191,Aula 5: Numquam officia sequi rerum,5,9,video
191,Aula 6: Autem ratione officiis sequi,6,20,quiz
191,Aula 7: Delectus ut unde ab culpa repellendus,7,9,quiz
191,Aula 8: Eligendi labore quis assumenda molestias,8,31,texto
191,Aula 9: Rem ad veritatis fugit consequatur aliquam,9,22,video
191,Aula 10: Quibusdam recusandae vel,10,9,quiz
191,Aula 11: Totam eos accusamus quia deserunt,11,18,texto
191,Aula 12: Voluptatibus ullam beatae error deserunt,12,21,quiz
191,Aula 13: Eaque temporibus atque laudantium temporibus aspernatur,13,41,texto
192,Aula 1: Neque quae iure molestias nesciunt molestias,1,13,quiz
192,Aula 2: Recusandae optio culpa expedita,2,5,video
192,Aula 3: Exercitationem id excepturi dolorem nobis enim,3,30,texto
192,Aula 4: Quia vitae natus illo sequi,4,22,quiz
192,Aula 5: Neque nemo debitis,5,21,video
192,Aula 6: Iusto cum consequatur corporis natus laboriosam,6,13,texto
192,Aula 7: Explicabo rem omnis placeat commodi,7,13,quiz
192,Aula 8: Iusto hic esse harum sunt ab,8,42,quiz
192,Aula 9: Voluptates vel necessitatibus cumque mollitia pariatur,9,12,video
193,Aula 1: Nemo voluptate quod,1,28,video
193,Aula 2: In quia eius,2,5,texto
193,Aula 3: Inventore esse quae,3,45,video
193,Aula 4: Corporis aut facere voluptas,4,45,video
193,Aula 5: Saepe nihil officia,5,12,video
193,Aula 6: In minus aut non repellat facere,6,35,texto
194,Aula 1: Voluptas fugiat blanditiis,1,24,quiz
194,Aula 2: Fugiat nobis vero,2,7,quiz
194,Aula 3: Pariatur voluptas beatae sequi,3,12,quiz
194,Aula 4: Adipisci eum hic a doloremque,4,11,texto
194,Aula 5: Consequatur porro nisi tenetur,5,15,video
194,Aula 6: Delectus quibusdam adipisci,6,40,quiz
194,Aula 7: Sapiente corrupti error saepe,7,40,texto
194,Aula 8: Tenetur velit non,8,37,texto
194,Aula 9: Quidem culpa non eveniet,9,18,texto
194,Aula 10: Commodi facere ratione,10,43,texto
194,Aula 11: Nostrum provident minus eos atque libero,11,18,texto
194,Aula 12: Fuga ipsa distinctio sapiente dolorum quas,12,13,quiz
194,Aula 13: Doloremque sapiente pariatur quos vitae numquam,13,41,quiz
195,Aula 1: Quasi nesciunt error porro repudiandae sunt,1,5,video
195,Aula 2: Voluptas suscipit fugiat officiis velit,2,35,video
195,Aula 3: Dolores nobis corrupti perferendis,3,31,quiz
195,Aula 4: Exercitationem consequuntur quod numquam,4,21,quiz
195,Aula 5: Fuga id optio,5,29,video
195,Aula 6: Quia ullam voluptates,6,32,video
195,Aula 7: Dolorem culpa quas id,7,38,video
196,Aula 1: Optio culpa sit illum assumenda nobis,1,26,video
196,Aula 2: Totam quidem delectus,2,14,texto
196,Aula 3: Quod nesciunt magni dolorum nisi doloremque,3,7,video
196,Aula 4: Voluptas odio maxime saepe,4,9,texto
196,Aula 5: Aperiam in nulla excepturi,5,16,video
197,Aula 1: Dolores autem qui qui,1,12,video
197,Aula 2: Explicabo ipsum impedit reiciendis impedit,2,35,texto
197,Aula 3: Repellendus veritatis magnam facilis,3,25,texto
197,Aula 4: Debitis commodi voluptatibus,4,34,quiz
197,Aula 5: Accusamus magnam ea facilis quae,5,24,texto
197,Aula 6: Maiores officia cum,6,31,video
197,Aula 7: Aspernatur ipsam dicta pariatur,7,45,video
197,Aula 8: Voluptates minus provident vel error cum,8,35,quiz
197,Aula 9: Fugit atque impedit tempora dolor quia,9,27,texto
197,Aula 10: Illo perferendis quos,10,12,video
197,Aula 11: Quasi eos quod mollitia atque,11,20,video
197,Aula 12: Aspernatur non sed,12,15,quiz
197,Aula 13: Reiciendis labore aliquid dolores incidunt,13,22,video
197,Aula 14: Perspiciatis porro aliquam magnam quam,14,8,quiz
197,Aula 15: A perferendis saepe quis aperiam,15,25,quiz
198,Aula 1: Voluptates eaque veniam minus fuga,1,39,video
198,Aula 2: Quaerat deserunt perferendis accusamus et,2,34,texto
198,Aula 3: Fugiat voluptatem excepturi eius beatae,3,30,quiz
198,Aula 4: Cupiditate distinctio maxime minus animi,4,17,quiz
198,Aula 5: Aspernatur sunt enim asperiores,5,5,quiz
198,Aula 6: Dolores illo adipisci,6,27,video
198,Aula 7: Nemo doloremque amet occaecati magnam animi,7,33,video
198,Aula 8: Quisquam neque ab qui magni,8,31,quiz
198,Aula 9: Dicta error omnis rem asperiores quod,9,13,video
198,Aula 10: Consectetur delectus quam labore sequi,10,20,video
198,Aula 11: Quaerat maxime soluta,11,11,video
199,Aula 1: Dolorem quo provident dolorum,1,5,video
199,Aula 2: Tempora accusamus animi odit ullam,2,18,quiz
199,Aula 3: Nihil assumenda magnam,3,15,texto
199,Aula 4: Dolores corporis labore,4,23,quiz
199,Aula 5: At temporibus dignissimos eius,5,19,texto
199,Aula 6: Maxime hic perspiciatis,6,34,texto
199,Aula 7: A voluptas atque enim maxime autem,7,21,video
199,Aula 8: Occaecati deserunt ipsa,8,12,texto
199,Aula 9: Nesciunt culpa laborum veritatis,9,6,quiz
199,Aula 10: Eos modi facilis,10,24,texto
199,Aula 11: Deleniti ipsum officiis sequi at,11,19,video
199,Aula 12: Assumenda consectetur illum,12,44,quiz
199,Aula 13: Molestiae voluptates ullam sit officia illum,13,30,texto
199,Aula 14: Occaecati consectetur tempore velit pariatur laborum,14,6,video
199,Aula 15: Magni ducimus eligendi tempora,15,44,video
200,Aula 1: Quae numquam sapiente ut nobis a,1,30,video
200,Aula 2: Ratione est quis eaque,2,11,video
200,Aula 3: Quis soluta veritatis quidem officia ad,3,35,texto
200,Aula 4: Dolores magnam recusandae fugit excepturi,4,40,quiz
200,Aula 5: Perspiciatis et esse ducimus optio sed,5,41,video
200,Aula 6: Dolorum exercitationem officiis,6,15,quiz
200,Aula 7: Deserunt inventore ratione aliquam ea,7,13,video
201,Aula 1: Harum alias voluptas veritatis illo,1,45,texto
201,Aula 2: Voluptatibus asperiores consequuntur ut,2,24,texto
201,Aula 3: Quod alias ratione ex,3,19,video
201,Aula 4: Perferendis deleniti fugit ipsa odit nihil,4,40,video
201,Aula 5: Aliquam iste pariatur impedit,5,20,texto
201,Aula 6: Officia excepturi quisquam quas magnam eum,6,28,video
201,Aula 7: Similique qui veritatis praesentium quaerat,7,21,texto
201,Aula 8: Optio dicta deserunt maiores minus,8,32,video
201,Aula 9: Alias dignissimos earum,9,19,quiz
201,Aula 10: Eum excepturi illo accusantium tempore,10,9,video
201,Aula 11: Deleniti reprehenderit quod voluptatibus adipisci ipsam,11,10,quiz
201,Aula 12: Dolor blanditiis veritatis quam,12,37,video
201,Aula 13: Dolores tempore eveniet quis,13,34,texto
201,Aula 14: Impedit amet earum,14,30,texto
202,Aula 1: Libero accusamus fugiat,1,37,quiz
202,Aula 2: Fuga a delectus placeat,2,9,texto
202,Aula 3: Ullam vero ratione voluptates,3,30,quiz
202,Aula 4: Molestias iure sint,4,18,quiz
202,Aula 5: Sunt eos ad neque,5,41,video
203,Aula 1: Voluptas dolorum dolorum amet,1,12,texto
203,Aula 2: Dolor eligendi praesentium,2,42,texto
203,Aula 3: Distinctio nisi tempora,3,15,video
203,Aula 4: Rem nesciunt saepe similique illum libero error,4,44,texto
203,Aula 5: Dolorem debitis nisi placeat unde aut,5,29,texto
203,Aula 6: Excepturi possimus iusto unde,6,9,quiz
204,Aula 1: Incidunt eius accusamus id hic ut,1,11,quiz
204,Aula 2: Nihil repudiandae soluta quo quod,2,11,texto
204,Aula 3: Molestiae aut ullam cupiditate ipsum odit,3,44,video
204,Aula 4: Quisquam aliquid delectus,4,21,video
204,Aula 5: Illum alias deserunt,5,42,video
204,Aula 6: Inventore quod eum ullam laudantium,6,24,quiz
204,Aula 7: Autem aliquid libero iusto nemo aspernatur,7,34,video
204,Aula 8: Dolore esse porro,8,6,quiz
204,Aula 9: Placeat dolores dolore,9,5,quiz
204,Aula 10: Rem veritatis ducimus nobis voluptas voluptatem,10,29,video
204,Aula 11: Sapiente dolorum dolore ad voluptatum dignissimos,11,15,quiz
204,Aula 12: Aperiam nemo perspiciatis dicta,12,29,texto
204,Aula 13: Quo voluptates in,13,8,texto
205,Aula 1: Similique officia doloribus similique,1,29,quiz
205,Aula 2: Aliquam alias dolore,2,28,quiz
205,Aula 3: Laborum maiores quas nesciunt saepe beatae,3,24,quiz
205,Aula 4: Provident nihil quos aliquam facilis,4,9,texto
205,Aula 5: Quidem doloribus ullam nihil,5,43,texto
205,Aula 6: Veniam quas quasi delectus,6,13,video
205,Aula 7: Quod quos iure quaerat iusto,7,44,quiz
205,Aula 8: Itaque asperiores modi,8,44,texto
205,Aula 9: Modi modi aut,9,34,texto
205,Aula 10: Consequuntur deserunt ipsum cumque,10,13,video
205,Aula 11: Impedit sapiente accusamus quisquam ullam,11,5,texto
205,Aula 12: Saepe corporis officiis,12,10,quiz
206,Aula 1: Molestiae sit ullam cumque repellat accusantium,1,24,quiz
206,Aula 2: Veniam laboriosam pariatur,2,43,video
206,Aula 3: Voluptas earum sit dignissimos tempore ab,3,43,texto
206,Aula 4: Illo molestiae ex expedita itaque,4,31,quiz
206,Aula 5: Iste alias nostrum ad veniam aliquam,5,27,quiz
206,Aula 6: Necessitatibus fugiat expedita quisquam nihil,6,38,quiz
206,Aula 7: Numquam consequuntur aliquid perferendis atque accusamus,7,9,quiz
206,Aula 8: Repellendus asperiores iure sit,8,19,texto
206,Aula 9: Est ea sit ad,9,33,quiz
206,Aula 10: Neque distinctio eum aspernatur,10,44,quiz
206,Aula 11: Quia suscipit velit distinctio neque voluptatibus,11,44,quiz
206,Aula 12: Numquam provident praesentium quisquam nostrum,12,37,texto
206,Aula 13: Eaque culpa debitis,13,25,texto
207,Aula 1: Id vero autem quas corrupti,1,11,quiz
207,Aula 2: Asperiores inventore quaerat cupiditate quod quidem,2,33,quiz
207,Aula 3: Perferendis adipisci sit magnam possimus perspiciatis,3,35,quiz
207,Aula 4: Sed est quaerat nam ex,4,16,texto
207,Aula 5: Accusantium quos nihil asperiores illum,5,34,texto
207,Aula 6: Fugit modi quas molestiae,6,39,texto
207,Aula 7: Dolor quas minima non veniam necessitatibus,7,41,quiz
207,Aula 8: Sint dolores illo amet optio,8,37,quiz
207,Aula 9: Reprehenderit iusto fuga omnis qui,9,40,video
207,Aula 10: Deserunt quasi sit,10,14,quiz
207,Aula 11: Amet nesciunt blanditiis,11,27,video
207,Aula 12: Molestiae ab quo,12,6,quiz
208,Aula 1: Blanditiis error iusto dignissimos ducimus,1,12,quiz
208,Aula 2: Amet earum magni tenetur,2,30,quiz
208,Aula 3: Dolorum dolore temporibus,3,33,quiz
208,Aula 4: Magnam voluptates delectus eveniet,4,38,texto
208,Aula 5: Veniam id ea autem eveniet rerum,5,29,video
208,Aula 6: Dolorem amet inventore nostrum quisquam,6,27,texto
208,Aula 7: Unde qui vel rerum facere doloribus,7,35,video
208,Aula 8: Atque facilis doloribus quasi,8,18,texto
208,Aula 9: Esse incidunt nam ea,9,45,quiz
208,Aula 10: Natus distinctio libero amet,10,34,quiz
208,Aula 11: Laborum itaque sed laudantium facilis,11,14,quiz
208,Aula 12: Quo esse animi dignissimos,12,43,video
209,Aula 1: Consectetur sunt inventore natus sed temporibus,1,13,video
209,Aula 2: Sit natus alias facere sit,2,5,texto
209,Aula 3: Tempora temporibus dolorum cum perspiciatis nobis,3,27,texto
209,Aula 4: Voluptates vero quia dolor temporibus,4,30,texto
209,Aula 5: Alias quaerat fugit velit culpa,5,43,quiz
209,Aula 6: Quod deserunt rerum,6,30,texto
209,Aula 7: Doloremque perferendis consequuntur temporibus reprehenderit molestias,7,16,texto
209,Aula 8: Rerum harum hic et recusandae eum,8,15,texto
209,Aula 9: Quas iure officia eum in est,9,17,texto
209,Aula 10: Atque sit eius,10,18,quiz
209,Aula 11: Velit sit nihil,11,29,video
209,Aula 12: Totam placeat animi saepe,12,37,video
209,Aula 13: Amet sapiente impedit officiis hic,13,9,video
209,Aula 14: Aliquam veniam esse expedita excepturi,14,5,texto
210,Aula 1: Ea dolores officia perspiciatis repellendus quae,1,30,texto
210,Aula 2: Doloribus ab saepe illum praesentium amet,2,21,video
210,Aula 3: Ipsa magni nemo libero blanditiis repudiandae,3,10,texto
210,Aula 4: Molestiae incidunt quam corrupti,4,22,texto
210,Aula 5: Fuga sequi accusamus,5,25,quiz
210,Aula 6: Mollitia voluptates sapiente repellat eveniet,6,7,video
210,Aula 7: Eum modi laboriosam voluptas ad,7,32,texto
211,Aula 1: Dolor nulla neque,1,10,video
211,Aula 2: Fugit omnis similique doloremque,2,18,texto
211,Aula 3: Facilis non deserunt temporibus distinctio odit,3,8,video
211,Aula 4: Rerum assumenda cum debitis,4,15,quiz
211,Aula 5: Ipsa ducimus minus impedit,5,43,texto
211,Aula 6: Maxime nam doloribus molestiae similique enim,6,18,texto
212,Aula 1: Ducimus provident nesciunt,1,14,video
212,Aula 2: Atque accusantium impedit quo eius,2,5,quiz
212,Aula 3: Molestiae veritatis pariatur hic nemo non,3,11,video
212,Aula 4: Voluptatum minus autem,4,40,quiz
212,Aula 5: Recusandae doloremque modi,5,5,texto
212,Aula 6: Cupiditate commodi modi eos,6,27,video
213,Aula 1: Vero quo inventore odio,1,25,quiz
213,Aula 2: Totam quisquam numquam quis corporis voluptatum,2,43,quiz
213,Aula 3: Animi ullam sint nobis natus,3,39,video
213,Aula 4: Nam distinctio consectetur placeat,4,41,quiz
213,Aula 5: Reprehenderit assumenda dolor,5,9,video
213,Aula 6: Nihil molestiae necessitatibus laborum cum cupiditate,6,45,quiz
213,Aula 7: Reprehenderit fuga pariatur tempora vel quis,7,27,texto
213,Aula 8: Illo eveniet corrupti,8,24,quiz
213,Aula 9: Voluptatem atque magnam quod maiores,9,39,quiz
213,Aula 10: Animi assumenda dicta excepturi,10,22,video
213,Aula 11: Unde esse voluptate asperiores,11,23,texto
213,Aula 12: Veritatis consequatur facilis excepturi laboriosam et,12,29,video
214,Aula 1: Maxime a maiores sint odio,1,42,quiz
214,Aula 2: Iusto optio aperiam animi qui,2,32,video
214,Aula 3: Nemo fugiat minima magni,3,13,video
214,Aula 4: Est et deserunt magnam eos,4,33,video
214,Aula 5: Mollitia quae doloribus magni delectus placeat,5,24,quiz
214,Aula 6: Numquam impedit quaerat,6,27,video
214,Aula 7: Nesciunt mollitia dolorem id neque repellendus,7,45,texto
214,Aula 8: Inventore distinctio nam ea quas,8,21,texto
214,Aula 9: Non tempora in laboriosam vitae,9,19,quiz
214,Aula 10: Quaerat et est corrupti deleniti cupiditate,10,24,texto
214,Aula 11: Reiciendis ea dicta,11,16,video
214,Aula 12: Adipisci dicta eaque,12,23,video
214,Aula 13: Voluptas sint dolor deleniti,13,23,quiz
215,Aula 1: Corrupti aperiam fugit debitis,1,25,quiz
215,Aula 2: Et deserunt ipsum totam,2,21,quiz
215,Aula 3: Atque voluptate tempora consectetur tempora,3,33,video
215,Aula 4: Quo quasi beatae eum,4,19,video
215,Aula 5: Voluptatem quo similique,5,21,quiz
215,Aula 6: Iste quos voluptate explicabo nostrum,6,6,quiz
215,Aula 7: Soluta voluptatum tenetur corrupti sint,7,28,texto
215,Aula 8: Odio optio deleniti,8,24,video
216,Aula 1: Dolorum perferendis architecto animi,1,15,quiz
216,Aula 2: Labore laborum impedit,2,9,texto
216,Aula 3: Vel ratione quos facilis eveniet,3,17,texto
216,Aula 4: Quaerat exercitationem dicta optio corporis,4,25,texto
216,Aula 5: Ad iste exercitationem,5,15,quiz
217,Aula 1: Cupiditate tempora dignissimos praesentium commodi,1,31,texto
217,Aula 2: Enim ipsa repellat,2,43,quiz
217,Aula 3: Blanditiis fuga at,3,41,texto
217,Aula 4: Nostrum officiis cumque,4,19,video
217,Aula 5: Perferendis sint rem harum,5,21,quiz
217,Aula 6: Beatae fugiat recusandae architecto,6,42,video
217,Aula 7: Eaque commodi adipisci,7,16,video
217,Aula 8: Ipsum inventore ipsa cupiditate alias,8,11,texto
217,Aula 9: Ullam dolorem corrupti aut fugiat,9,19,video
217,Aula 10: Aperiam reprehenderit nisi quo error,10,12,texto
217,Aula 11: Exercitationem repellendus impedit dignissimos optio,11,24,video
218,Aula 1: Amet fugit repudiandae suscipit eum voluptatibus iste,1,13,texto
218,Aula 2: Harum aut architecto doloremque quam,2,34,video
218,Aula 3: Dolores iusto dicta facilis nesciunt est,3,10,quiz
218,Aula 4: Tenetur possimus quisquam consectetur,4,35,video
218,Aula 5: Iste voluptas nesciunt laborum ipsam nisi,5,14,texto
218,Aula 6: Reprehenderit ratione officia et nisi,6,45,video
218,Aula 7: Totam alias iste fuga tempora,7,8,texto
218,Aula 8: Ex ad iste earum eligendi praesentium,8,41,texto
218,Aula 9: Consequatur facere doloribus vero occaecati harum,9,32,texto
218,Aula 10: Esse vitae qui,10,35,quiz
219,Aula 1: Rem rerum eos maxime,1,29,texto
219,Aula 2: Repellendus amet delectus facere,2,21,video
219,Aula 3: Doloribus rerum rem porro blanditiis,3,26,texto
219,Aula 4: Nam vel eum odio odit,4,26,texto
219,Aula 5: Hic laudantium sunt asperiores doloremque,5,34,quiz
219,Aula 6: Quasi consectetur soluta iste laborum,6,16,texto
219,Aula 7: Eum cum numquam facere,7,19,video
219,Aula 8: Illo vel veritatis consequatur modi debitis,8,37,texto
219,Aula 9: Rerum commodi voluptatem,9,13,texto
219,Aula 10: Nesciunt rem consequuntur natus deleniti,10,32,quiz
219,Aula 11: Quam voluptatum quia similique quam hic,11,44,texto
219,Aula 12: Asperiores quibusdam a,12,27,quiz
220,Aula 1: Assumenda quam tenetur temporibus at,1,33,texto
220,Aula 2: Nemo occaecati repudiandae,2,40,quiz
220,Aula 3: Commodi quibusdam voluptatum eveniet minima ab,3,18,quiz
220,Aula 4: Suscipit blanditiis ducimus ipsa minima odio,4,22,quiz
220,Aula 5: Ab rem cupiditate,5,37,texto
220,Aula 6: Inventore itaque mollitia,6,22,video
220,Aula 7: Id rerum tempore nobis,7,26,video
220,Aula 8: Dolores modi expedita cumque reprehenderit temporibus,8,33,video
220,Aula 9: Qui dolor iste,9,16,video
220,Aula 10: Illo provident odit cumque,10,15,texto
220,Aula 11: Voluptatem facilis rerum,11,5,quiz
220,Aula 12: Magni dignissimos rerum velit,12,24,quiz
220,Aula 13: Veritatis ipsa asperiores blanditiis,13,15,video
220,Aula 14: Dolorem quia nobis,14,22,quiz
220,Aula 15: Est inventore ut illo,15,13,quiz
221,Aula 1: Distinctio sunt molestiae ipsa voluptates quae,1,13,quiz
221,Aula 2: Dolorum ducimus distinctio,2,30,quiz
221,Aula 3: Illum vero error sed,3,37,texto
221,Aula 4: Atque enim officiis,4,25,texto
221,Aula 5: Voluptates aperiam molestiae,5,29,texto
221,Aula 6: Eveniet dicta odio aut,6,19,quiz
222,Aula 1: Aliquid totam impedit suscipit quia ab,1,12,video
222,Aula 2: Possimus id iste pariatur eligendi,2,11,texto
222,Aula 3: Distinctio alias labore,3,38,quiz
222,Aula 4: Atque aliquam esse,4,5,quiz
222,Aula 5: Deleniti dolores dolor porro,5,24,texto
222,Aula 6: Quam rem nihil praesentium nulla consequuntur maxime,6,10,texto
222,Aula 7: Velit numquam ipsam vitae,7,39,quiz
222,Aula 8: Doloribus sapiente eveniet explicabo tenetur velit,8,8,quiz
222,Aula 9: Nisi animi fugiat cupiditate eveniet impedit,9,35,texto
222,Aula 10: Magni ducimus praesentium laboriosam sint quidem,10,13,texto
222,Aula 11: Minima voluptate sunt vitae minus aperiam,11,24,quiz
223,Aula 1: Maiores nobis alias voluptate eaque sit,1,18,quiz
223,Aula 2: Quod optio esse esse,2,6,texto
223,Aula 3: Debitis atque nemo,3,8,texto
223,Aula 4: Laborum error recusandae,4,20,texto
223,Aula 5: Reprehenderit molestias beatae,5,39,video
224,Aula 1: Eligendi dignissimos at iusto,1,37,video
224,Aula 2: Neque eaque ex repellendus,2,7,video
224,Aula 3: Delectus in dicta ex,3,6,quiz
224,Aula 4: Exercitationem suscipit esse cumque tenetur illo,4,6,video
224,Aula 5: Corporis similique deserunt ea possimus,5,39,quiz
225,Aula 1: Earum maiores sint quidem officiis natus,1,19,quiz
225,Aula 2: Dolorem fugit earum officiis,2,10,texto
225,Aula 3: Eligendi accusamus alias,3,8,quiz
225,Aula 4: Recusandae et officia minima mollitia optio,4,21,quiz
225,Aula 5: Rem veritatis quod,5,32,texto
225,Aula 6: Vel porro minus neque velit quisquam,6,45,quiz
225,Aula 7: Dolores magni amet ipsam nobis dolorum,7,36,texto
225,Aula 8: Vitae voluptas delectus,8,7,texto
225,Aula 9: Incidunt sunt odit asperiores rem,9,30,quiz
225,Aula 10: Voluptatibus autem beatae eos,10,13,quiz
225,Aula 11: Ratione nisi libero explicabo facere aliquid,11,5,texto
225,Aula 12: Iusto quaerat iste labore dolore,12,14,quiz
225,Aula 13: Pariatur laborum tempora,13,15,texto
225,Aula 14: Debitis temporibus libero perspiciatis quos,14,22,texto
226,Aula 1: Tempora eos delectus,1,16,quiz
226,Aula 2: Non beatae dicta,2,23,video
226,Aula 3: Placeat dolore quod vitae,3,40,quiz
226,Aula 4: Id tempore ex autem,4,29,video
226,Aula 5: Id odit enim consequuntur omnis,5,38,quiz
226,Aula 6: Aut similique dolorum officiis facere quidem,6,18,video
226,Aula 7: Atque dicta delectus velit cum iure,7,12,video
227,Aula 1: Voluptates pariatur repudiandae,1,44,video
227,Aula 2: Laborum ea exercitationem,2,8,texto
227,Aula 3: Rem debitis corrupti iste cum,3,35,video
227,Aula 4: Magnam vero itaque odit corrupti earum,4,35,texto
227,Aula 5: Expedita alias vero pariatur,5,27,texto
227,Aula 6: Illo nobis unde autem,6,39,texto
227,Aula 7: Consequatur a blanditiis,7,5,quiz
227,Aula 8: Optio nobis animi illum consequatur ratione,8,23,video
227,Aula 9: Nobis officia magni consectetur,9,26,texto
227,Aula 10: Eius nisi tempora sequi,10,8,texto
227,Aula 11: Doloremque distinctio explicabo,11,22,texto
227,Aula 12: Dolores excepturi aliquam ut similique fugit,12,35,video
227,Aula 13: Quos saepe facere,13,35,quiz
227,Aula 14: Odio iste qui sequi praesentium,14,38,quiz
227,Aula 15: Pariatur laboriosam quisquam quae,15,13,texto
228,Aula 1: Possimus saepe ut cumque ex,1,37,video
228,Aula 2: Accusamus voluptas aliquid enim quam repellendus,2,25,texto
228,Aula 3: Nulla beatae est placeat,3,37,quiz
228,Aula 4: Consectetur dolorum ab in doloremque,4,19,video
228,Aula 5: Quod in nulla odio in,5,31,texto
228,Aula 6: Minima nisi natus at hic laboriosam,6,28,texto
228,Aula 7: Consequuntur sequi ipsam,7,45,texto
228,Aula 8: Reprehenderit harum alias rem,8,42,texto
228,Aula 9: Ratione necessitatibus fugit totam nisi ex,9,33,quiz
229,Aula 1: Animi veritatis omnis nihil nemo nisi vel,1,19,video
229,Aula 2: Ullam harum aut,2,32,quiz
229,Aula 3: Vitae distinctio quae officiis est,3,31,quiz
229,Aula 4: Cupiditate eos vel placeat esse eum,4,42,texto
229,Aula 5: Vel nulla accusamus sapiente,5,13,quiz
229,Aula 6: Nemo officia hic aliquid expedita impedit,6,43,texto
229,Aula 7: Ab maxime quis quibusdam,7,28,texto
229,Aula 8: Modi neque culpa eius porro,8,35,quiz
229,Aula 9: Quis porro totam sapiente rem eveniet,9,21,quiz
229,Aula 10: Nisi est qui cupiditate vel,10,10,video
229,Aula 11: Corporis voluptatibus impedit similique nemo soluta,11,24,quiz
229,Aula 12: Libero praesentium eveniet rem perspiciatis nihil,12,34,texto
229,Aula 13: Ex repellendus cupiditate,13,9,video
229,Aula 14: Praesentium eos sequi,14,10,quiz
230,Aula 1: Molestiae quidem iusto accusantium in sunt,1,9,quiz
230,Aula 2: Consectetur nemo necessitatibus minus,2,32,video
230,Aula 3: Ea natus beatae magnam possimus,3,12,video
230,Aula 4: Pariatur rem at nobis,4,24,texto
230,Aula 5: Asperiores cum quidem excepturi,5,39,texto
230,Aula 6: Minus beatae expedita impedit quia culpa,6,32,video
230,Aula 7: Accusamus sit illum,7,42,texto
230,Aula 8: Nobis commodi totam,8,37,quiz
230,Aula 9: Placeat quos quis impedit,9,14,quiz
231,Aula 1: Consequatur molestiae qui quae non,1,44,quiz
231,Aula 2: Fuga quisquam numquam,2,35,quiz
231,Aula 3: Laboriosam laboriosam quisquam facere,3,20,quiz
231,Aula 4: Pariatur deserunt repellendus pariatur reiciendis rem,4,22,video
231,Aula 5: Voluptate distinctio quos esse est velit,5,28,video
231,Aula 6: Itaque non iste sequi,6,12,texto
232,Aula 1: Facere dolorem vel similique natus,1,31,texto
232,Aula 2: Commodi numquam quibusdam,2,6,texto
232,Aula 3: Nisi fugiat quod quos tempore labore,3,31,video
232,Aula 4: Sit autem quasi dicta officia,4,40,quiz
232,Aula 5: Distinctio atque et,5,13,video
232,Aula 6: Neque nostrum excepturi cumque dolor fuga,6,37,texto
232,Aula 7: Recusandae officia cumque necessitatibus mollitia,7,11,texto
